species,avg,stdev,lower95,upper95,habitat,tipping_pt
mouchi,0.4400221659260788,0.0018466147173082136,0.43640280108015467,0.4436415307720029,Forest,NA
moudov,0.4399526661107608,5.921602775979693e-4,0.43879203196666877,0.4411133002548528,Habitat Generalist,NA
mouplo,0.4401383266604562,0.010511995946434111,0.41953481460544534,0.4607418387154671,Grasslands,Tipping Point
mouqua,0.4400608485209652,0.004279108781880062,0.4316737953084803,0.4484479017334501,Forest,NA
mouwar,0.4398102832337971,0.002292288957297706,0.4353173968774936,0.44430316959010063,Forest,Tipping Point
naswar,0.4399384961523405,8.620609358452461e-4,0.4382488567180838,0.4416281355865972,Forest,NA
nopowl,0.4401305571831474,0.0024683454106072243,0.43529260017835725,0.4449685141879376,Forest,NA
norbob,0.4400128132373187,0.0013028739525310243,0.4374591802903579,0.44256644618427954,Forest,NA
norcar,0.44000780245441384,7.455592379848926e-4,0.43854650634796344,0.44146909856086425,Forest,NA
norfli,0.439953249974732,3.237190380497087e-4,0.4393187606601546,0.44058773928930944,Forest,NA
norgos,0.4395849295995276,8.58471306352713e-4,0.4379023258390763,0.4412675333599789,Forest,NA
norhar2,0.4398017486038688,6.38117714757813e-4,0.4385510378829435,0.4410524593247941,Habitat Generalist,NA
normoc,0.439908872217958,8.309071542925703e-4,0.43828029419554454,0.44153745024037144,Habitat Generalist,NA
norpar,0.4399386533975559,0.0011314514196955575,0.4377210086149526,0.44215629818015917,Forest,NA
norpin,0.4389934594873156,0.0020997089083472503,0.434878030026955,0.4431088889476762,Water/wetland,NA
norsho,0.43968511144394434,0.0046239937864285315,0.4306220836225444,0.4487481392653443,Water/wetland,NA
norshr4,0.4398820013351537,7.709223510639972e-4,0.43837099352706826,0.44139300914323915,Water/wetland,NA
norwat,0.43993371576373796,9.028002401066943e-4,0.4381642272931288,0.4417032042343471,Forest,NA
nrwswa,0.439106709748925,0.001494213092514555,0.43617805208759647,0.44203536741025357,Habitat Generalist,NA
nstspa,0.43872404364665324,0.002575472242030808,0.43367611805227285,0.4437719692410336,Water/wetland,NA
nswowl,0.4399419291771021,0.0014596499324682816,0.4370810153094643,0.44280284304473994,Forest,NA
nutwoo,0.439939615648459,0.0049752698234863555,0.4301880867944258,0.44969114450249226,Forest,NA
oaktit,0.44012704216531895,0.005692002873766796,0.42897071653273605,0.45128336779790185,Forest,NA
olispa,0.44002323478123717,0.005208493831837798,0.42981458687083507,0.4502318826916393,Aridlands,NA
olsfly,0.43996982373425897,7.032071071601995e-4,0.438591537804225,0.44134810966429294,Forest,Tipping Point
orcori,0.439633182018297,8.676520946949745e-4,0.43793258391269485,0.4413337801238991,Forest,NA
orcwar,0.43984098465088256,4.797192225383817e-4,0.43890073497470733,0.4407812343270578,Forest,NA
osprey,0.4363692962191625,0.002125392819986792,0.4322035262919884,0.4405350661463366,Water/wetland,NA
ovenbi1,0.43997916009559945,0.001410031525077788,0.437215498306447,0.4427428218847519,Forest,NA
pacwre1,0.43377815839686085,0.002671229839541019,0.4285425479113604,0.43901376888236127,Forest,NA
pagplo,0.4311925836936843,0.0049071818762302915,0.42157450721627293,0.44081066017109566,Water/wetland,NA
paibun,0.44002261489375055,0.0017498791079966994,0.436592851842077,0.4434523779454241,Forest,NA
palwar,0.43985741367804615,0.0015007169481779782,0.4369160084596173,0.442798818896475,Forest,NA
pasfly,0.4395120239482372,0.0026214501463621507,0.43437398166136737,0.444650066235107,Forest,NA
pecsan,0.43928523020139126,0.0035511524441536827,0.43232497141085,0.4462454889919325,Water/wetland,Tipping Point
perfal,0.43478557938098134,0.0012037262369919526,0.4324262759564771,0.4371448828054856,Habitat Generalist,NA
phaino,0.4401013606134228,0.0033233012230440063,0.43358769021625654,0.4466150310105891,Aridlands,NA
phivir,0.43994682515117217,0.001001502072001684,0.4379838810900489,0.44190976921229547,Forest,NA
pibgre,0.4397758972315767,0.0013901953703787662,0.4370511143056343,0.44250068015751903,Water/wetland,NA
pilwoo,0.44001329942323,9.424634952275971e-4,0.43816607097258387,0.4418605278738761,Forest,NA
pingro,0.43980385555090074,0.0011647767972120659,0.4375208930283651,0.44208681807343636,Forest,NA
pinjay,0.4399054560784617,0.002797969056629702,0.43442143672746747,0.44538947542945595,Forest,Tipping Point
pinsis,0.4397898610145001,8.702353717465221e-4,0.4380841996858769,0.44149552234312334,Forest,NA
pinwar,0.4399702033636215,0.0012663110547035722,0.43748823369640255,0.4424521730308405,Forest,NA
plsvir,0.43996695348076337,0.002026657587790951,0.4359947046086931,0.44393920235283363,Forest,NA
prafal,0.43997946480540284,8.596774280866666e-4,0.438294497046353,0.4416644325644527,Aridlands,NA
prawar,0.4399154467758921,0.0015483589460404494,0.4368806632416528,0.4429502303101314,Forest,Tipping Point
prowar,0.4399824854249089,0.0026886644764295034,0.4347127030511071,0.44525226779871074,Forest,NA
purfin,0.43992134812405814,9.207720904241759e-4,0.4381166348268268,0.4417260614212895,Forest,NA
purgal2,0.4397966529637839,0.0074283339471025575,0.42523711842746287,0.4543561875001049,Water/wetland,NA
purmar,0.4411813860567837,0.02870171854185398,0.3849260177147499,0.4974367543988175,Habitat Generalist,NA
pursan,0.4062791361983161,0.03719593211164375,0.3333751092594944,0.4791831631371379,Water/wetland,NA
pygnut,0.43987053172361934,0.004275565439788157,0.4314904234616346,0.4482506399856041,Forest,NA
pyrrhu,0.4400713268245712,0.003273116731393263,0.43365601803104037,0.446486635618102,Aridlands,NA
rebmer,0.43137047281452007,0.014995085780290587,0.4019801046851505,0.46076084094388964,Water/wetland,NA
rebnut,0.4399679208373676,0.001004027585197406,0.43800002677038063,0.4419358149043545,Forest,NA
rebsap,0.439641151899657,0.002766401681766265,0.43421900460339513,0.4450632991959189,Forest,NA
rebwoo,0.4400151707298809,8.017388864393893e-4,0.4384437625124597,0.4415865789473021,Forest,NA
recwoo,0.43960067685873866,0.010479545299327231,0.4190607680720573,0.46014058564542004,Forest,NA
redcro,0.43899501689187764,0.001365495383627414,0.4363186459399679,0.4416713878437874,Forest,NA
redhea,0.43397305014002563,0.00861878791982872,0.41708022581716137,0.4508658744628899,Water/wetland,NA
redkno,0.4202553315538167,0.0399015747482473,0.342048245047252,0.49846241806038144,Water/wetland,Tipping Point
reevir1,0.43990970474412405,8.821218345616981e-4,0.43818074594838313,0.441638663539865,Forest,NA
refwar,0.4401481728020227,0.010250958913110456,0.4200562933323262,0.46024005227171916,Forest,NA
rehwoo,0.4399988349877686,8.827004722734243e-4,0.4382687420621127,0.4417289279134245,Forest,Tipping Point
rengre,0.42897229697444883,0.004835231653164572,0.4194952429342463,0.4384493510146514,Water/wetland,NA
renpha,0.430093069394263,0.014680626826297586,0.40131904081471975,0.45886709797380626,Water/wetland,NA
rensap,0.4399845181236639,0.0013093611057406578,0.43741817035641223,0.4425508658909156,Forest,NA
reshaw,0.43996069735409454,9.540399954492049e-4,0.4380907789630141,0.44183061574517496,Forest,NA
rethaw,0.4399477344835931,4.701903217822399e-4,0.4390261614528999,0.44086930751428627,Habitat Generalist,NA
retloo,0.41643804814695884,0.008491510283736188,0.3997946879908359,0.4330814083030818,Water/wetland,NA
rewbla,0.4399216275082906,0.0067582240937669145,0.42667550828450745,0.4531677467320738,Habitat Generalist,NA
ribgul,0.4385606877857225,0.004336703320555728,0.43006074927743326,0.4470606262940117,Water/wetland,NA
rinduc,0.4399950111190948,0.0023089395708654503,0.4354694895601985,0.4445205326779911,Water/wetland,NA
robgro,0.4399082155604884,9.414513934946302e-4,0.43806297082923895,0.4417534602917379,Forest,NA
rocsan,0.4282135253094874,0.01770843835244902,0.39350498613868734,0.4629220644802875,Water/wetland,Tipping Point
rocwre,0.4400015397712893,0.0011763171596898946,0.4376959581382971,0.4423071214042815,Aridlands,NA
rolhaw,0.43966786152650394,8.933206461095605e-4,0.43791695306012923,0.44141876999287866,Water/wetland,NA
rosgoo,0.44004449606324647,0.0045825622448804,0.4310626740632809,0.449026318063212,Water/wetland,NA
rosspo1,0.4358171309393797,0.005274638760362198,0.4254788389690698,0.44615542290968957,Water/wetland,NA
rthhum,0.4399755556665754,8.570172346689322e-4,0.4382958018866243,0.44165530944652653,Forest,NA
ruckin,0.4399010547033785,3.672538450635807e-4,0.4391812371670539,0.4406208722397031,Forest,NA
rucspa,0.44002765313090586,0.0036220939431261387,0.43292834900237864,0.4471269572594331,Aridlands,NA
rudduc,0.4398049573287153,0.004771740243631031,0.43045234645119845,0.4491575682062321,Water/wetland,NA
rudtur,0.41694443063935877,0.011149801899012586,0.3950908189172941,0.43879804236142345,Water/wetland,Tipping Point
rufgro,0.4399614702655039,0.00197924242290529,0.4360821551166095,0.4438407854143983,Forest,NA
rufhum,0.43975988193301846,0.0014548659597726518,0.43690834465186407,0.44261141921417285,Forest,Tipping Point
rusbla,0.43989401095767106,0.0011913012758044675,0.4375590604570943,0.4422289614582478,Forest,NA
saggro,0.4400507620583787,0.0029247750567194123,0.43431820294720863,0.4457833211695487,Aridlands,Tipping Point
sagspa1,0.44002927343811976,0.0019174157970359288,0.43627113847592935,0.44378740840031017,Aridlands,NA
sagthr,0.4400092674821809,0.0014042250039356316,0.43725698647446704,0.44276154848989474,Aridlands,NA
sancra,0.43992059875326506,0.0031331231260448523,0.43377967742621715,0.44606152008031297,Water/wetland,NA
sander,0.4260139884094876,0.011582419823382158,0.4033124455556586,0.44871553126331665,Water/wetland,NA
savspa,0.4391882682668235,7.029888762838687e-4,0.4378104100693071,0.4405661264643399,Grasslands,NA
saypho,0.43996544189010717,9.274255224009875e-4,0.43814768786620123,0.4417831959140131,Habitat Generalist,NA
scaqua,0.44001023145181034,0.0029925588558513206,0.43414481609434175,0.44587564680927894,Aridlands,NA
scatan,0.4398259826375588,0.0013169216907812848,0.4372448161236275,0.4424071491514901,Forest,NA
scoori,0.4400098141366137,0.0024714798062650213,0.4351657137163343,0.44485391455689316,Forest,NA
sctfly,0.4400227212541806,0.001774785361330716,0.4365441419459724,0.44350130056238884,Grasslands,NA
sedwre1,0.4399043720496465,0.0014194336635335373,0.43712228206912074,0.44268646203017226,Grasslands,NA
semplo,0.435776545570282,0.007975580687734473,0.42014440742232245,0.45140868371824155,Water/wetland,NA
semsan,0.43749577689788205,0.007619418681869325,0.4225617162814182,0.4524298375143459,Water/wetland,Tipping Point
shbdow,0.4332245841619027,0.0185676540505269,0.39683198222286997,0.4696171861009354,Water/wetland,Tipping Point
sheowl,0.43960980663831384,0.0012123521691293974,0.43723359638682024,0.44198601688980743,Habitat Generalist,NA
shshaw,0.43974030494881383,5.778084458007426e-4,0.4386078003950444,0.4408728095025833,Forest,NA
shtgro,0.4399184192044165,0.0020597393357808837,0.43588133010628594,0.44395550830254704,Grasslands,NA
smilon,0.4399058708954884,0.0039128774358451425,0.4322366311212319,0.44757511066974487,Water/wetland,NA
snobun,0.43793771894213945,0.0014390742739203602,0.43511713336525554,0.44075830451902337,Water/wetland,NA
snoegr,0.4371832087642727,0.0062705456070025365,0.4248929393745477,0.4494734781539977,Water/wetland,NA
snogoo,0.43994753860247726,0.002813756544387685,0.4344325757754774,0.44546250142947713,Water/wetland,NA
snoowl1,0.43348807787736443,0.003086374485664421,0.4274387838854622,0.43953737186926667,Water/wetland,Tipping Point
solsan,0.44000107226822055,8.534121804381261e-4,0.43832838439456184,0.44167376014187926,Water/wetland,NA
sonspa,0.4396487739558059,4.890194917032402e-4,0.4386902957520676,0.44060725215954427,Habitat Generalist,NA
soogro1,0.4395571122779154,0.004763873772608785,0.4302199196836022,0.4488943048722286,Forest,NA
sora,0.4399385016599581,0.0014004938934763598,0.43719353362874447,0.4426834696911718,Water/wetland,NA
sposan,0.4396358100643678,7.24806263625778e-4,0.4382151897876613,0.44105643034107433,Water/wetland,NA
spotow,0.43998644234915185,9.388137850841452e-4,0.4381463673303869,0.4418265173679168,Forest,NA
sprgro,0.440043674374835,0.001873156082523561,0.4363722884530888,0.4437150602965812,Forest,NA
sprpip,0.44000331709621965,0.001981279990034794,0.43612000831575143,0.44388662587668787,Grasslands,Tipping Point
steeid,0.3939998024578954,0.010484405474872564,0.3734503677271452,0.4145492371886456,Water/wetland,NA
stejay,0.4400303216161049,0.001940828359513232,0.43622629803145896,0.4438343452007508,Forest,NA
stisan,0.43987283494068125,0.0029337128951770737,0.4341227576661342,0.4456229122152283,Water/wetland,Tipping Point
sumtan,0.43993052876129257,0.0010698329327750715,0.4378336562130534,0.4420274013095317,Forest,NA
surfbi,0.4014647327023156,0.009683765833706693,0.38248455166825046,0.4204449137363807,Water/wetland,Tipping Point
sursco,0.38959170410645577,0.009611854689798726,0.37075246891445024,0.4084309392984613,Water/wetland,NA
swahaw,0.4400152873835474,0.002280976841207432,0.4355445727747808,0.444486001992314,Grasslands,NA
swaspa,0.4398257524682459,8.76057363832357e-4,0.4381086800351345,0.4415428249013573,Water/wetland,NA
swathr,0.43990280135007803,8.692590507512963e-4,0.4381990536106055,0.44160654908955055,Forest,NA
swawar,0.44004853072602523,0.002323401835951114,0.4354946631275611,0.4446023983244894,Forest,NA
swtkit,0.4402653505536548,0.0072593235411280085,0.4260370764130439,0.4544936246942657,Forest,NA
tenwar,0.4399636877689649,8.926455777602923e-4,0.43821410243655473,0.44171327310137504,Forest,NA
towsol,0.43989408731297613,0.0011142192563665723,0.43771021757049766,0.4420779570554546,Forest,NA
towwar,0.439828252394027,0.0017209772878812016,0.43645513690977983,0.4432013678782742,Forest,NA
treswa,0.43968653659435125,0.02891782187473369,0.38300760571987325,0.49636546746882926,Habitat Generalist,NA
tribla,0.4403638367037738,0.01926066681151273,0.4026129297532089,0.47811474365433876,Water/wetland,Tipping Point
triher,0.42793309948673364,0.0313807868447939,0.3664267572709376,0.4894394417025297,Water/wetland,NA
truswa,0.4398047171967555,0.0024130177770257753,0.435075202353785,0.44453423203972603,Water/wetland,NA
tuftit,0.4400207422610841,9.439868948788523e-4,0.4381705279471216,0.44187095657504666,Forest,NA
tunswa,0.4388383527813113,0.004283835010515962,0.4304420361607,0.4472346694019226,Water/wetland,NA
turvul,0.43990647176920333,6.305106895005059e-4,0.4386706708177823,0.44114227272062434,Habitat Generalist,NA
uplsan,0.44003306293614014,0.001215798160117734,0.4376500985423094,0.4424160273299709,Grasslands,NA
varbun,0.43998053705410145,0.0063605389179904855,0.4275138807748401,0.4524471933333628,Aridlands,NA
varthr,0.4390957804839199,0.001694358534959328,0.4357748377553996,0.4424167232124402,Forest,NA
vauswi,0.44003533674834144,0.0069747416448573355,0.4263648431244211,0.4537058303722618,Forest,NA
veery,0.4399212870162504,0.0015577508745880705,0.4368680953020578,0.442974478730443,Forest,NA
verdin,0.44000051070034657,0.002819050813898804,0.4344751711051049,0.4455258502955882,Aridlands,NA
verfly,0.44003938469483156,0.0026159036339090786,0.43491221357236975,0.44516655581729336,Aridlands,NA
vesspa,0.4399711454709876,8.16645498634989e-4,0.438370520293663,0.44157177064831216,Grasslands,NA
vigswa,0.43995271182854523,0.0012213145617033236,0.4375589352876067,0.44234648836948376,Forest,NA
virrai,0.43987756507468945,0.0015561332085400816,0.43682754398595086,0.44292758616342803,Water/wetland,NA
virwar,0.4400297114650127,0.0020984028388918137,0.4359168419007847,0.44414258102924065,Forest,NA
wantat1,0.42969109703211206,0.0032922664690074005,0.42323825475285753,0.4361439393113666,Water/wetland,Tipping Point
warvir,0.43999668983766116,7.197644073413496e-4,0.4385859515992721,0.4414074280760502,Forest,NA
wesblu,0.4399721514731763,0.0017946619437172074,0.43645461406349056,0.44348968888286205,Forest,NA
wesgre,0.4352801579129295,0.012111148076307636,0.4115423076833665,0.4590180081424925,Water/wetland,Tipping Point
weskin,0.4399706933111083,0.0012729392914321205,0.43747573229990133,0.4424656543223152,Grasslands,NA
wesmea,0.43995964769283985,9.31694984192675e-4,0.43813352552382223,0.44178576986185747,Grasslands,NA
wesowl1,0.44005927099633957,0.003182442975633769,0.4338216827640974,0.44629685922858175,Forest,NA
wessan,0.4347606569610861,0.011198845647026216,0.41281091949291476,0.4567103944292575,Water/wetland,NA
westan,0.43999028221718484,9.758983984208211e-4,0.43807752135628003,0.44190304307808964,Forest,NA
wewpew,0.43993707173121316,9.334130262210696e-4,0.4381075821998199,0.44176656126260644,Forest,NA
whbnut,0.44000590023382213,9.561941559085627e-4,0.43813175968824136,0.4418800407794029,Forest,NA
whcspa,0.4399459772773538,6.284979925151357e-4,0.43871412121202413,0.44117783334268346,Habitat Generalist,NA
whevir,0.4400202111985813,0.0011005348504937059,0.43786316289161364,0.442177259505549,Forest,NA
whfibi,0.43970200516381935,0.005081169141794068,0.429742913645903,0.4496610966817357,Water/wetland,NA
whhwoo,0.44011675297557173,0.006825503482907133,0.42673876614907374,0.4534947398020697,Forest,NA
whiibi,0.4373625951663429,0.005360512955039576,0.4268559897744653,0.4478692005582205,Water/wetland,NA
whimbr,0.43803050986683356,0.00600658819239274,0.4262575970097438,0.4498034227239233,Water/wetland,Tipping Point
whrsan,0.43954562811813386,0.0028366960976775606,0.4339857037666858,0.4451055524695819,Water/wetland,NA
whtkit,0.44041816374698434,0.009496284993747014,0.4218054451592402,0.4590308823347285,Habitat Generalist,NA
whtspa,0.43994172745696675,7.838721013875612e-4,0.4384053381382471,0.4414781167756864,Forest,NA
whtswi,0.43996086039641596,0.001926629845659043,0.43618466589892424,0.4437370548939077,Aridlands,NA
whwcro,0.4393378374237284,0.0014598990931012311,0.43647643520124996,0.44219923964620683,Forest,NA
whwdov,0.4400236044455361,0.0025583564064369448,0.4350092258889197,0.4450379830021525,Aridlands,NA
whwsco2,0.4034996392499421,0.009299262817969531,0.3852730841267218,0.4217261943731624,Water/wetland,NA
wilfly,0.4399835413154116,8.683321706721332e-4,0.43828161026089424,0.441685472369929,Forest,NA
willet1,0.43409935285099327,0.007032523840937281,0.4203156061227562,0.44788309957923034,Water/wetland,NA
wilpha,0.4385514225755723,0.018520619948771102,0.4022510074759809,0.47485183767516365,Water/wetland,NA
wilpta,0.439405003146758,0.0017714891949290486,0.43593288432469707,0.44287712196881895,Water/wetland,NA
wilsap,0.4400596292831511,0.002255647945033614,0.43563855931088524,0.444480699255417,Forest,NA
wilsni1,0.4398335456922432,9.727654417276546e-4,0.437926925426457,0.4417401659580294,Water/wetland,NA
wiltur,0.4400008637231223,9.157909270322189e-4,0.43820591350613913,0.4417958139401055,Forest,NA
winwre3,0.43995295299176174,0.0010711424516464672,0.43785351378653464,0.44205239219698883,Forest,NA
wlswar,0.43984472284351434,6.416699977350096e-4,0.4385870496479537,0.441102396039075,Forest,NA
woewar1,0.439934009013284,0.0022624601667040937,0.43549958708654396,0.44436843094002404,Forest,NA
wooduc,0.439965157367039,8.372180383275105e-4,0.43832421001191707,0.44160610472216094,Water/wetland,NA
wooscj2,0.440051867195515,0.0024011578137592892,0.4353455978805468,0.4447581365104832,Forest,NA
woosto,0.44017028603986835,0.00579345746808106,0.42881510940242945,0.45152546267730725,Water/wetland,NA
woothr,0.4400006395649905,0.0011648868382386688,0.43771746136204276,0.4422838177679383,Forest,Tipping Point
wrenti,0.4400530952691315,0.0052156394259702255,0.4298304419942299,0.4502757485440331,Aridlands,NA
y00475,0.43962293284016596,0.0038796162250740846,0.43201888503902075,0.44722698064131117,Water/wetland,NA
y00678,0.44012271075655934,0.003746980366565028,0.4327786292380919,0.4474667922750268,Aridlands,NA
yebcha,0.44000538723177574,9.543457115263026e-4,0.4381348696371842,0.4418759048263673,Forest,NA
yebcuc,0.4400013557528568,8.095099645367941e-4,0.4384147162223647,0.4415879952833489,Forest,NA
yebfly,0.4398539984932114,0.0018934019523295206,0.4361429306666455,0.44356506631977727,Forest,NA
yebloo,0.4260145496041812,0.00395081301765238,0.41827095608958254,0.4337581431187799,Water/wetland,Tipping Point
yebmag,0.4399931969934987,0.01403874556223526,0.4124772556915176,0.4675091382954798,Forest,Tipping Point
yebsap,0.43996565448681485,8.653212390198935e-4,0.43826962485833587,0.44166168411529383,Forest,NA
yehbla,0.43993640073677137,0.004393000077197742,0.4313261205854638,0.4485466808880789,Water/wetland,NA
yelwar,0.43992234446138895,4.775331486636983e-4,0.43898637949000807,0.4408583094327698,Forest,NA
yerwar,0.4397751411034227,3.908159993408993e-4,0.43900914174471456,0.44054114046213083,Forest,NA
yetvir,0.44001385801401705,9.803660208383437e-4,0.43809234061317387,0.4419353754148602,Forest,NA
yetwar,0.4400245493170973,0.001462175465583466,0.43715868540455366,0.4428904132296409,Forest,NA
