species,avg,stdev,habitat,tipping_pt
vesspa,0.10000653761972675,4.7216657243283257e-4,Grasslands,NA
vigswa,0.09995886642267746,6.943846069850729e-4,Forest,NA
virrai,0.10007208029239674,9.316226014864141e-4,Water/wetland,NA
virwar,0.0999983102805641,0.0012187345566866314,Forest,NA
wantat1,0.09763568241464977,0.0018725513713975898,Water/wetland,Tipping Point
warvir,0.10001234528422903,3.9925326656454536e-4,Forest,NA
wesblu,0.09991430463880278,9.984426192469916e-4,Forest,NA
wesgre,0.10015883680882406,0.00665582897024795,Water/wetland,Tipping Point
weskin,0.09999211428822792,7.752870233751699e-4,Grasslands,NA
wesmea,0.10000741777770761,6.019496166142007e-4,Grasslands,NA
wesowl1,0.0998628041387459,0.0018930607597385728,Forest,NA
wessan,0.09893575921601655,0.007002200016932797,Water/wetland,NA
westan,0.10003075233754062,5.263294382379641e-4,Forest,NA
wewpew,0.10005841012034662,4.831563029458284e-4,Forest,NA
whbnut,0.10004813157006211,5.436071068150956e-4,Forest,NA
whcspa,0.09997456089493985,3.138228151667156e-4,Habitat Generalist,NA
whevir,0.1001494779917323,6.430742471673208e-4,Forest,NA
whfibi,0.10045076304862245,0.00308442051289678,Water/wetland,NA
whhwoo,0.10003454242746244,0.003687159301444877,Forest,NA
whiibi,0.09991961953184138,0.0034748733029511297,Water/wetland,NA
whimbr,0.09928474249790742,0.0033626840537996756,Water/wetland,Tipping Point
whrsan,0.10030855259585528,0.0017365213044170046,Water/wetland,NA
whtkit,0.10050098438413287,0.005464883829649958,Habitat Generalist,NA
whtspa,0.10007600365981045,4.0710931086945643e-4,Forest,NA
whtswi,0.09997835960275697,0.001149222627402066,Aridlands,NA
whwcro,0.09970239478680036,9.15088470079344e-4,Forest,NA
whwdov,0.10003798755633728,0.0015494306885736253,Aridlands,NA
whwsco2,0.090842402555205,0.004960211261468063,Water/wetland,NA
wilfly,0.10010126544078753,4.8453838277100935e-4,Forest,NA
willet1,0.098790056451191,0.004123010730549552,Water/wetland,NA
wilpha,0.10145914442297518,0.011562402654377834,Water/wetland,NA
wilpta,0.09979446169393154,0.001051176232790713,Water/wetland,NA
wilsap,0.10015631842473315,0.001330496526422533,Forest,NA
wilsni1,0.0999341884943239,5.803674166922143e-4,Water/wetland,NA
wiltur,0.10007299607347249,4.7906919033237496e-4,Forest,NA
winwre3,0.10002522099168104,6.002084067730205e-4,Forest,NA
wlswar,0.09993843046954685,3.0217021581409065e-4,Forest,NA
woewar1,0.10018229014561345,0.0013807473108994916,Forest,NA
wooduc,0.10005835467924515,5.101738474014687e-4,Water/wetland,NA
wooscj2,0.10003490171140925,0.0014472848577197263,Forest,NA
woosto,0.10036386326896897,0.0031738349364407214,Water/wetland,NA
woothr,0.10008204802180508,7.205719153520744e-4,Forest,Tipping Point
wrenti,0.10011627605038939,0.002671777245229084,Aridlands,NA
y00475,0.1003631756278524,0.0023945033828191593,Water/wetland,NA
y00678,0.10014845145300381,0.0021104100415468233,Aridlands,NA
yebcha,0.10006247264205523,4.981391122649543e-4,Forest,NA
yebcuc,0.10000800177359326,4.2316076369196406e-4,Forest,NA
yebfly,0.10000559299171619,0.001102824934010947,Forest,NA
yebloo,0.09666675402407918,0.002366749847859384,Water/wetland,Tipping Point
yebmag,0.10042033771009301,0.008131812084509367,Forest,Tipping Point
yebsap,0.10008765513444778,5.328238421530447e-4,Forest,NA
yehbla,0.09978059954534257,0.0029840208584511366,Water/wetland,NA
yelwar,0.09999501609472143,2.765243769561016e-4,Forest,NA
yerwar,0.09999995540463623,2.3719074668030566e-4,Forest,NA
yetvir,0.10010605887079478,5.696629043875508e-4,Forest,NA
yetwar,0.10016922964861807,8.783462925353728e-4,Forest,NA
